Title,Link
"Safety Considerations in the Laboratory Testing of Specimens Suspected or Known to Contain the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084380031&doi=10.1093%2flabmed%2flmaa018&partnerID=40&md5=78fda7acc0f0a3e77cadbed3196eaa13"
"A single-center, retrospective study of COVID-19 features in children: A descriptive investigation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379455&doi=10.1186%2fs12916-020-01596-9&partnerID=40&md5=a40236f49766b9595b6500d924091f1e"
"Asthma and COPD management during the COVID-19 pandemic [Prise en charge de l’asthme et de la BPCO en situation de pandémie de COVID-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379962&partnerID=40&md5=8f5cc90d479219f70d7f041fd46ac815"
"Computed tomography (CT) utility for diagnosis and triage during COVID-19 pandemic [Utilité du CT-scan thoracique pour le diagnostic et le triage des patients suspects de COVID-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379374&partnerID=40&md5=beb97d17f74986485640bfd0da30d999"
"COVID-19 and pregnancy [COVID-19 et grossesse]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379340&partnerID=40&md5=f76b2f5fc86ae4f64a38959dc090f63b"
"Ensuring adequate health financing to prevent and control the COVID-19 in Iran","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084406532&doi=10.1186%2fs12939-020-01181-9&partnerID=40&md5=d3f9a9d3e99a161d4005341f19fdbc26"
"Medical students at the bedside of COVID-19 patients : motivations and challenges [Étudiant·e·s en médecine engagé·e·s au chevet des patient·e·s hospitalisé·e·s pour COVID-19 - Motivations et enjeux]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379875&partnerID=40&md5=143be65995ed7c2cbfa59d8bbafc8639"
"Diabetes and COVID-19 infection [Diabète et infection à COVID-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379787&partnerID=40&md5=99fca96e1521537c93e1240db87ce1ef"
"Loss of smell or taste as the only symptom of COVID-19 [Covid-19 med nedsatt lukte- og smakssans som eneste symptom]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084594121&doi=10.4045%2ftidsskr.20.0287&partnerID=40&md5=a4a7c62a034242400f790f862da5ebf1"
"The incubation period of coronavirus disease 2019 (CoVID-19) from publicly reported confirmed cases: Estimation and application","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082324392&doi=10.7326%2fM20-0504&partnerID=40&md5=23d0b5bc6ca9ff53142b54d54aa7f243"
"Histopathologic changes and SARS-COV-2 immunostaining in the lung of a patient with coviD-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083048800&doi=10.7326%2fM20-0533&partnerID=40&md5=119d8d5838c9502c9b9ce6d9a961ca14"
"Family cluster of three recovered cases of pneumonia due to severe acute respiratory syndrome coronavirus 2 infection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084329113&doi=10.1136%2fbcr-2020-235302&partnerID=40&md5=f3757f646af173b84c4f0a1d983871d9"
"The Agreed Experts' Position of the Eurasian Association of Therapists on Some new Mechanisms of COVID-19 Pathways: Focus on Hemostasis, Hemotransfusion Issues and Blood gas Exchange","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086346215&doi=10.18087%2fcardio.2020.5.n1132&partnerID=40&md5=76b19d46fad17499b0569c7f75afd0b0"
"Emergency department COVID management policies: one institution's experience and lessons learned","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084276467&partnerID=40&md5=db84cff169fc932b6c0bc86216618ea6"
"Real-time RT-PCR in COVID-19 detection: issues affecting the results","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083860641&doi=10.1080%2f14737159.2020.1757437&partnerID=40&md5=afe1ef3b9e39847b0e56a752d1560812"
"COVID-19 and individual genetic susceptibility/receptivity: Role of ACE1/ACE2 genes, immunity, inflammation and coagulation. might the double x-chromosome in females be protective against SARS-COV-2 compared to the single x-chromosome in males?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084785645&doi=10.3390%2fijms21103474&partnerID=40&md5=5c1179256e5c7342fda83b63e149156d"
"Smoking-mediated upregulation of the androgen pathway leads to increased sars-cov-2 susceptibility","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085342601&doi=10.3390%2fijms21103627&partnerID=40&md5=1f18764a49a8d33e1e93974ba0a5c9ac"
"Prediction and analysis of spreading SARS COV-2 virus using machine learning techniques","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085123961&partnerID=40&md5=20d6d9aa6ee70c3c14f2b7d65e0c2d77"
"Seir modeling of the italian epidemic of sars-cov-2 using computational swarm intelligence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085112859&doi=10.3390%2fijerph17103535&partnerID=40&md5=8fab89215d99ff3d1d4033101b512b3b"
"Proteasome inhibitors as a possible therapy for SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085263481&doi=10.3390%2fijms21103622&partnerID=40&md5=38bbfa76eafa25f6849c4a35e42bd1c9"
"Distribution of the SARS-CoV-2 pandemic and its monthly forecast based on seasonal climate patterns","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084964893&doi=10.3390%2fijerph17103493&partnerID=40&md5=335b8ddf469288d5bd1e2abd14f1f939"
"Long-term conditions and severe acute respiratory syndrome SARS-CoV-2 (COVID-19)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084328163&doi=10.12968%2fbjcn.2020.25.5.247&partnerID=40&md5=adc19f08bdeae40a58297a0c3c850a70"
"The role of lipid metabolism in COVID-19 virus infection and as a drug target","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084964396&doi=10.3390%2fijms21103544&partnerID=40&md5=207c1c53ce5a09483d4dde414afaf233"
"Epidemiological aspects and psychological reactions to COVID-19 of dental practitioners in the Northern Italy districts of modena and reggio emilia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084962503&doi=10.3390%2fijerph17103459&partnerID=40&md5=6cfc039bf760da1a15b7aaebef544c66"
"Marine predators algorithm for forecasting confirmed cases of COVID-19 in Italy, USA, Iran and Korea","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085090319&doi=10.3390%2fijerph17103520&partnerID=40&md5=04783cccc43fb3794f0babd6d6c12a14"
"COVID-19 and the fears of italian senior citizens","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085264320&doi=10.3390%2fijerph17103572&partnerID=40&md5=90ebe654bf054206f8ead6fdbbca0b04"
"How large was the mortality increase directly and indirectly caused by the COVID-19 epidemic? An analysis on all-causes mortality data in Italy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084964569&doi=10.3390%2fijerph17103452&partnerID=40&md5=99b8dd4c1d1a08c189dc8694ce73a6eb"
"Potential application of whole body vibration exercise for improving the clinical conditions of covid-19 infected individuals: A narrative review from the world association of vibration exercise experts (wavex) panel","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085321646&doi=10.3390%2fijerph17103650&partnerID=40&md5=818c6e47dcd210bc9d350f4440814638"
"The expression and polymorphism of entry machinery for covid-19 in human: Juxtaposing population groups, gender, and different tissues","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084786977&doi=10.3390%2fijerph17103433&partnerID=40&md5=82a398c9a4843273cb1402a4306b9afd"
"Spatio-temporal resource mapping for intensive care units at regional level for COVID-19 emergency in Italy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084962478&doi=10.3390%2fijerph17103344&partnerID=40&md5=98409594d551f7a55085106ab11087b3"
"The pandemic COVID-19: Analysis of major worst affected states of India","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085384821&partnerID=40&md5=f78781fabd5a6040446fb5708f07d1be"
"Guidance for the provision of antenatal services during the COVID-19 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085010277&doi=10.12968%2fbjom.2020.28.5.324&partnerID=40&md5=ddc1898215bbbce666f6af25423d468d"
"On facing the SARS-cov-2 (COVID-19) with combination of nanomaterials and medicine: Possible strategies and first challenges","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084008648&doi=10.3390%2fnano10050852&partnerID=40&md5=3d5bbca3b4270547eee9d637ee140eb1"
"COVID-19 Special Column: Principles Behind the Technology for Detecting SARS-CoV-2, the Cause of COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085156880&partnerID=40&md5=5a38df6ad6a675a6f8941ebdefcba58a"
"SARS-CoV-2/COVID-19: Viral genomics, epidemiology, vaccines, and therapeutic interventions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084553458&doi=10.3390%2fv12050526&partnerID=40&md5=64649ea7365c1cac5703b6d82c026c86"
"Deaths in nine regions of Italy in February/March 2020: Mortality Excess Loupe for SARS-CoV-2/COVID-19-Epidemiology in Germany [Todesfälle in neun Regionen Italiens im Februar/März 2020: Mortalitäts-Exzess-Lupe für SARS-CoV-2/COVID-19-Epidemiologie in Deutschland]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085586149&doi=10.1055%2fa-1160-5859&partnerID=40&md5=438d98754a4ba40093322137b9edc40d"
"Opportunity of periodic monitoring of COVID-19 patients, asymptomatic virus carriers, and postinfectious individuals with IgM/IgG rapid antibody tests among healthcare workers during SARS-CoV-2 pandemic [A COVID-19-betegek, tünetmentes hordozók, illetve a betegségen már átesettek periodikus monitorizálási lehetosége IgM/IgG antitest alapú gyorstesztekkel az egészségügyi személyzet körében a SARS-CoV-2-járvány idején]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084964976&doi=10.1556%2f650.2020.31862&partnerID=40&md5=154e4f6a445f605e111d782158d26ed3"
"Current guidance of the German Society of Rheumatology for the care of patients with rheumatic diseases during the SARS-CoV-2/Covid 19 pandemic [Aktuelle Handlungsempfehlungen der Deutschen Gesellschaft für Rheumatologie für die Betreuung von Patienten mit rheumatischen Erkrankungen während der SARS-CoV‑2/Covid 19-Pandemie]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084239340&doi=10.1007%2fs00393-020-00799-y&partnerID=40&md5=cdc09e88bb3893686d82755cb08c9b1d"
"SARS-CoV-2 (COVID-19): New discoveries and current challenges","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085615243&doi=10.3390%2fapp10103641&partnerID=40&md5=cf41ec76a8c356e6606b01db31ae424a"
"Repurposing antivirals as potential treatments for sars-cov-2: From sars to COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084637817&doi=10.7324%2fJAPS.2020.10501&partnerID=40&md5=ac42d8ba8be86796e63bd86cd7a8a862"
"Potential cytoprotective activity of ozone therapy in SARS-CoV-2/COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084433357&doi=10.3390%2fantiox9050389&partnerID=40&md5=dc68d804a51233b59536fad75d5057df"
"Management of Patients on Dialysis and With Kidney Transplantation During the SARS-CoV-2 (COVID-19) Pandemic in Brescia, Italy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083466216&doi=10.1016%2fj.ekir.2020.04.001&partnerID=40&md5=1e7a04b137745f44b52179b4e44bc9e5"
"Feasibility of known rna polymerase inhibitors as anti-sars-cov-2 drugs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084227015&doi=10.3390%2fpathogens9050320&partnerID=40&md5=e1de3165ecef85ef759046835871675e"
"Imaging and clinical features of patients with 2019 novel coronavirus SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080906957&doi=10.1007%2fs00259-020-04735-9&partnerID=40&md5=f83a6ccb72a506f2ee3cec1255d458da"
"The ACE2 expression in human heart indicates new potential mechanism of heart injury among patients infected with SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083056950&doi=10.1093%2fcvr%2fcvaa078&partnerID=40&md5=d36c328b76c3d024d198449454dc7744"
"Potential of DNA intercalating alkaloids and other plant secondary metabolites against SARS-CoV-2 causing COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085368616&doi=10.3390%2fD12050175&partnerID=40&md5=da4732214da0892e00fdda7e51db65f6"
"A letter about the airborne transmission of sars-cov-2 based on the current evidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084053703&doi=10.4209%2faaqr.2020.04.0158&partnerID=40&md5=9a4a661dab5c707d0482442f0e51071c"
"Phylogenetic Analysis and Structural Modeling of SARS-CoV-2 Spike Protein Reveals an Evolutionary Distinct and Proteolytically Sensitive Activation Loop","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083735369&doi=10.1016%2fj.jmb.2020.04.009&partnerID=40&md5=8e4dadc6383440b9d471d8cc14a8c8c1"
"Immune responses and pathogenesis of SARS-CoV-2 during an outbreak in Iran: Comparison with SARS and MERS","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082973547&doi=10.1002%2frmv.2107&partnerID=40&md5=135979565cf27f24838425a3f281b102"
"Detection of SARS-COV-2 using high-throughput PCR","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085938071&doi=10.7324%2fJABB.2020.80301&partnerID=40&md5=8edfca2c897726721bf627ff90845e4d"
"The SARS-CoV-2 exerts a distinctive strategy for interacting with the ACE2 human receptor","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084277487&doi=10.3390%2fv12050497&partnerID=40&md5=95b0d3b1f7c0d78032675c91195cb75c"
"Protocol and reagents for pseudotyping lentiviral particles with SARS-CoV-2 spike protein for neutralization assays","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084488987&doi=10.3390%2fv12050513&partnerID=40&md5=32f48a9ab62fa217d33067ae13ff175e"
"Coronavirus (SARS-CoV-2) - Outbreak in North Rhine-Westphalia (District of Heinsberg) - First diagnosis of a COVID-19 manifestation in a couple [Coronavirus (SARS-CoV-2) - Ausbruch in Nordrhein-Westfalen (Kreis Heinsberg) - Erstdiagnose einer COVID-19-Infektion bei einem Ehepaar]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084962027&doi=10.1055%2fa-1163-1335&partnerID=40&md5=1ffba6b3cccfbe7d95771d000f64198a"
"SARS-CoV-2 RNA detection of hospital isolation wards hygiene monitoring during the Coronavirus Disease 2019 outbreak in a Chinese hospital","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083449652&doi=10.1016%2fj.ijid.2020.04.024&partnerID=40&md5=7a7f3f440b5639fe46297d1b14747e6e"
"Recent progress in understanding 2019 novel coronavirus (SARS-CoV-2) associated with human respiratory disease: detection, mechanisms and treatment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083056210&doi=10.1016%2fj.ijantimicag.2020.105950&partnerID=40&md5=9470137d0dcc43869d8c8e2e056405e1"
"Neutralizing Antibodies against SARS-CoV-2 and Other Human Coronaviruses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082822449&doi=10.1016%2fj.it.2020.03.007&partnerID=40&md5=34358902f8c7eab323505790f83c7630"
"The diagnostic value of rapid anti IgM and IgG detecting tests in the identification of patients with SARS CoV-2 virus infection [A specifikus IgM- és IgG-antitesteket detektáló gyorstesztek értéke a SARS CoV-2 vírusfertozés kimutatásában]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084364971&doi=10.1556%2f650.2020.31859&partnerID=40&md5=cbbc2d4c1ea8b06daddbc3bbc1626726"
"Rapid point-of-care testing for SARS-CoV-2 in a community screening setting shows low sensitivity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083399983&doi=10.1016%2fj.puhe.2020.04.009&partnerID=40&md5=76ee528005f85674002a190d26d22160"
"Unlikely SARS-CoV-2 vertical transmission from mother to child: A case report","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083323221&doi=10.1016%2fj.jiph.2020.04.004&partnerID=40&md5=6ef7d5aafe52a3309ceb20ba399671cb"
"Surgical Infection Society Guidance for Operative and Peri-Operative Care of Adult Patients Infected by the Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084272956&doi=10.1089%2fsur.2020.101&partnerID=40&md5=45a5653b8862614434bf7439a1fe71ef"
"SARS-CoV-2: fear versus data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082868376&doi=10.1016%2fj.ijantimicag.2020.105947&partnerID=40&md5=5c6785ac7dd6f8aef56dd90e2e09ddaa"
"25-hydroxyvitamin D concentrations are lower in patients with positive PCR for SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084347868&doi=10.3390%2fnu12051359&partnerID=40&md5=1c4027380ae71eaaa36cecf2f5c19b47"
"Novel human coronavirus (SARS-CoV-2): A lesson from animal coronaviruses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082945922&doi=10.1016%2fj.vetmic.2020.108693&partnerID=40&md5=afe4b3384d3ced38825e0456286a65c8"
"The SARS-CoV-2 outbreak: What we know","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082848686&doi=10.1016%2fj.ijid.2020.03.004&partnerID=40&md5=caf2496613e3aa4dde8fae40f299d2fc"
"Immunoinformatics-guided designing of epitope-based subunit vaccines against the SARS Coronavirus-2 (SARS-CoV-2)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084488494&doi=10.1016%2fj.imbio.2020.151955&partnerID=40&md5=07ddb91401a705c969d3e789ba91c4d5"
"Clinical features and outcomes of 98 patients hospitalized with sars-cov-2 infection in daegu, south korea: A brief descriptive study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084395283&doi=10.3349%2fymj.2020.61.5.431&partnerID=40&md5=a9f5d3efdd82b005e7a452c49fc716fd"
"The severe acute respiratory syndrome coronavirus-2 (Sars cov-2) in dentistry. management of biological risk in dental practice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083964711&doi=10.3390%2fijerph17093067&partnerID=40&md5=f328a1d4e775aab678badd03cb1da585"
"EMCAM (Multiple Sclerosis Autonomous Community of Madrid) document for the management of patients with multiple sclerosis during the SARS-CoV-2 pandemic [Documento EMCAM (Esclerosis Múltiple Comunidad Autónoma de Madrid) para el manejo de pacientes con esclerosis múltiple durante la pandemia de SARS-CoV-2]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084659783&doi=10.33588%2fRN.7009.2020155&partnerID=40&md5=5d6c909939205829c1228d45c169f826"
